,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
314,David Warner,107,69,155.07,9,5,KKR,Arun Jaitley Stadium,29 March 2010
315,Jacques Kallis,68,44,154.54,9,1,DEC,M. Chinnaswamy Stadium,08 April 2010
316,Ravi Bopara,77,50,154.0,9,2,RCB,M. Chinnaswamy Stadium,16 March 2010
317,Kumar Sangakkara,52,37,140.54,9,1,DEC,HPCA Stadium,16 April 2010
318,Gautam Gambhir,72,54,133.33,9,1,PBKS,IS Bindra Stadium,13 March 2010
319,Sachin Tendulkar,55,43,127.9,9,0,DEC,DY Patil Stadium,28 March 2010
320,Harbhajan Singh,49,18,272.22,8,2,DEC,DY Patil Stadium,28 March 2010
321,Murali Vijay,127,56,226.78,8,11,RR,Chidambaram,03 April 2010
322,Virender Sehwag,75,34,220.58,8,5,RR,Narendra Modi Stadium,15 March 2010
323,Naman Ojha,94,55,170.9,8,6,CSK,Chidambaram,03 April 2010
324,Kumar Sangakkara,45,27,166.66,8,0,RCB,IS Bindra Stadium,02 April 2010
325,Rohit Sharma,73,44,165.9,8,2,RR,Vidarbha Cricket Association Stadium,05 April 2010
326,Jacques Kallis,89,55,161.81,8,5,PBKS,M. Chinnaswamy Stadium,16 March 2010
327,Manoj Tiwary,75,47,159.57,8,2,PBKS,IS Bindra Stadium,27 March 2010
328,Shaun Marsh,88,57,154.38,8,5,CSK,HPCA Stadium,18 April 2010
329,Rahul Dravid,49,35,140.0,8,0,DEC,Vidarbha Cricket Association Stadium,12 April 2010
330,Sachin Tendulkar,72,52,138.46,8,1,CSK,Brabourne Stadium,25 March 2010
331,Sourav Ganguly,56,46,121.73,8,1,DC,Eden Gardens,07 April 2010
332,Brendon McCullum,57,56,101.78,8,0,MI,Eden Gardens,19 April 2010
333,Ambati Rayudu,33,18,183.33,7,0,PBKS,IS Bindra Stadium,09 April 2010
334,Mahela Jayawardena,31,18,172.22,7,0,MI,IS Bindra Stadium,09 April 2010
335,Shane Watson,44,26,169.23,7,1,KKR,Eden Gardens,17 April 2010
336,Suresh Raina,83,52,159.61,7,3,MI,Brabourne Stadium,25 March 2010
337,Kevin Pietersen,66,44,150.0,7,1,PBKS,IS Bindra Stadium,02 April 2010
338,Subramaniam Badrinath,53,36,147.22,7,2,PBKS,HPCA Stadium,18 April 2010
339,Manvinder Bisla,75,51,147.05,7,4,RCB,M. Chinnaswamy Stadium,16 March 2010
340,Michael Lumb,45,32,140.62,7,0,DEC,Narendra Modi Stadium,26 March 2010
341,Manish Pandey,42,30,140.0,7,1,RR,M. Chinnaswamy Stadium,18 March 2010
342,Michael Lumb,41,30,136.66,7,0,PBKS,IS Bindra Stadium,24 March 2010
343,Jacques Kallis,44,34,129.41,7,0,RR,M. Chinnaswamy Stadium,18 March 2010
344,Jacques Kallis,65,52,125.0,7,1,KKR,Eden Gardens,14 March 2010
345,Chris Gayle,75,60,125.0,7,2,MI,Brabourne Stadium,22 March 2010
346,Ravi Bopara,56,48,116.66,7,1,DC,IS Bindra Stadium,13 March 2010
347,Brad Hodge,50,45,111.11,7,0,RCB,Eden Gardens,14 March 2010
348,Rohit Sharma,51,46,110.86,7,0,RCB,Vidarbha Cricket Association Stadium,12 April 2010
349,Sachin Tendulkar,48,45,106.66,7,0,CSK,DY Patil Stadium,25 April 2010
350,Jacques Kallis,52,49,106.12,7,0,CSK,Chidambaram,31 March 2010
351,Chris Gayle,34,15,226.66,6,1,RCB,M. Chinnaswamy Stadium,10 April 2010
352,Kumar Sangakkara,29,13,223.07,6,0,RR,IS Bindra Stadium,24 March 2010
353,Chris Gayle,88,42,209.52,6,8,PBKS,Eden Gardens,04 April 2010
354,MS Dhoni,66,33,200.0,6,3,KKR,Eden Gardens,16 March 2010
355,Ambati Rayudu,55,29,189.65,6,2,DEC,Brabourne Stadium,03 April 2010
356,Dinesh Karthik,69,38,181.57,6,4,RR,Arun Jaitley Stadium,31 March 2010
357,Mohnish Mishra,29,16,181.25,6,0,KKR,Eden Gardens,01 April 2010
358,Rohit Sharma,68,38,178.94,6,3,PBKS,HPCA Stadium,16 April 2010
359,Manoj Tiwary,50,29,172.41,6,2,RCB,Eden Gardens,14 March 2010
360,Ambati Rayudu,55,33,166.66,6,2,RR,Brabourne Stadium,13 March 2010
361,Naman Ojha,80,49,163.26,6,5,CSK,Narendra Modi Stadium,28 March 2010
362,Gautam Gambhir,47,29,162.06,6,1,KKR,Eden Gardens,07 April 2010
363,Virender Sehwag,64,40,160.0,6,3,KKR,Eden Gardens,07 April 2010
364,Michael Lumb,37,26,142.3,6,1,CSK,Chidambaram,03 April 2010
365,Tirumalasetti Suman,78,57,136.84,6,3,RCB,M. Chinnaswamy Stadium,08 April 2010
366,Faiz Fazal,31,23,134.78,6,0,KKR,Narendra Modi Stadium,20 March 2010
367,Mahela Jayawardena,44,33,133.33,6,1,RR,Sawai Mansingh Stadium,07 April 2010
368,Kumar Sangakkara,56,42,133.33,6,1,MI,IS Bindra Stadium,09 April 2010
369,Sachin Tendulkar,45,35,128.57,6,0,CSK,Chidambaram,06 April 2010
370,Sourav Ganguly,50,40,125.0,6,1,PBKS,IS Bindra Stadium,27 March 2010
371,Shikhar Dhawan,50,40,125.0,6,0,PBKS,Brabourne Stadium,30 March 2010
