,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
316,Sourav Ganguly,88,54,162.96,9,5,DEC,Eden Gardens,01 April 2010
317,Jacques Kallis,89,55,161.81,8,5,PBKS,M. Chinnaswamy Stadium,16 March 2010
318,David Warner,107,69,155.07,9,5,KKR,Arun Jaitley Stadium,29 March 2010
319,Shaun Marsh,88,57,154.38,8,5,CSK,HPCA Stadium,18 April 2010
320,Robin Uthappa,51,21,242.85,4,4,PBKS,M. Chinnaswamy Stadium,16 March 2010
321,Robin Uthappa,50,22,227.27,4,4,KKR,M. Chinnaswamy Stadium,10 April 2010
322,Dinesh Karthik,69,38,181.57,6,4,RR,Arun Jaitley Stadium,31 March 2010
323,David Warner,57,33,172.72,4,4,DEC,Barabati Stadium,21 March 2010
324,Ambati Rayudu,46,27,170.37,3,4,RCB,M. Chinnaswamy Stadium,17 April 2010
325,Saurabh Tiwary,52,31,167.74,3,4,RCB,DY Patil Stadium,21 April 2010
326,Virat Kohli,58,35,165.71,4,4,DEC,M. Chinnaswamy Stadium,08 April 2010
327,Manvinder Bisla,75,51,147.05,7,4,RCB,M. Chinnaswamy Stadium,16 March 2010
328,Angelo Mathews,65,46,141.3,5,4,DEC,DY Patil Stadium,12 March 2010
329,Kieron Pollard,20,7,285.71,0,3,RCB,M. Chinnaswamy Stadium,17 April 2010
330,Kieron Pollard,33,13,253.84,1,3,RCB,DY Patil Stadium,21 April 2010
331,Albie Morkel,28,12,233.33,1,3,RR,Narendra Modi Stadium,28 March 2010
332,Adam Gilchrist,38,17,223.52,4,3,CSK,Chidambaram,14 March 2010
333,JP Duminy,42,19,221.05,3,3,RCB,M. Chinnaswamy Stadium,17 April 2010
334,Andrew Symonds,53,24,220.83,5,3,RCB,M. Chinnaswamy Stadium,08 April 2010
335,Ross Taylor,22,10,220.0,0,3,DC,Arun Jaitley Stadium,04 April 2010
336,Yuvraj Singh,33,16,206.25,2,3,KKR,Eden Gardens,04 April 2010
337,Adam Gilchrist,34,17,200.0,3,3,RR,Vidarbha Cricket Association Stadium,05 April 2010
338,Suresh Raina,78,39,200.0,11,3,KKR,Chidambaram,13 April 2010
339,MS Dhoni,66,33,200.0,6,3,KKR,Eden Gardens,16 March 2010
340,Virender Sehwag,74,38,194.73,10,3,CSK,Arun Jaitley Stadium,19 March 2010
341,Mahela Jayawardena,110,59,186.44,14,3,KKR,Eden Gardens,04 April 2010
342,Rohit Sharma,68,38,178.94,6,3,PBKS,HPCA Stadium,16 April 2010
343,Yuvraj Singh,28,16,175.0,1,3,RR,Sawai Mansingh Stadium,07 April 2010
344,Suresh Raina,46,27,170.37,5,3,PBKS,HPCA Stadium,18 April 2010
345,Robin Uthappa,34,20,170.0,0,3,DEC,Vidarbha Cricket Association Stadium,12 April 2010
346,Saurabh Tiwary,61,37,164.86,4,3,DC,Arun Jaitley Stadium,17 March 2010
347,Shikhar Dhawan,56,34,164.7,5,3,CSK,Brabourne Stadium,25 March 2010
348,Suresh Raina,57,35,162.85,3,3,MI,DY Patil Stadium,25 April 2010
349,Ambati Rayudu,34,21,161.9,1,3,DC,Arun Jaitley Stadium,17 March 2010
350,Albie Morkel,42,26,161.53,1,3,DEC,Chidambaram,14 March 2010
351,Shane Watson,58,36,161.11,3,3,DEC,Vidarbha Cricket Association Stadium,05 April 2010
352,Virender Sehwag,64,40,160.0,6,3,KKR,Eden Gardens,07 April 2010
353,Suresh Raina,83,52,159.61,7,3,MI,Brabourne Stadium,25 March 2010
354,Adam Gilchrist,54,35,154.28,3,3,KKR,DY Patil Stadium,12 March 2010
355,Rohit Sharma,45,30,150.0,3,3,DC,Barabati Stadium,21 March 2010
356,Manish Pandey,38,26,146.15,2,3,PBKS,M. Chinnaswamy Stadium,16 March 2010
357,Suresh Raina,49,34,144.11,3,3,DC,Arun Jaitley Stadium,19 March 2010
358,Harbhajan Singh,33,23,143.47,2,3,CSK,Chidambaram,06 April 2010
359,Rohit Sharma,49,35,140.0,2,3,RR,Narendra Modi Stadium,26 March 2010
360,Andrew Symonds,53,38,139.47,3,3,PBKS,Barabati Stadium,19 March 2010
361,Tirumalasetti Suman,43,31,138.7,3,3,PBKS,HPCA Stadium,16 April 2010
362,Tirumalasetti Suman,78,57,136.84,6,3,RCB,M. Chinnaswamy Stadium,08 April 2010
363,Mohnish Mishra,41,30,136.66,1,3,RCB,Vidarbha Cricket Association Stadium,12 April 2010
364,Owais Shah,58,46,126.08,3,3,DEC,DY Patil Stadium,12 March 2010
365,Saurabh Tiwary,44,35,125.71,1,3,DEC,Brabourne Stadium,03 April 2010
366,Paul Collingwood,51,42,121.42,1,3,DEC,Arun Jaitley Stadium,18 April 2010
367,Andrew Symonds,50,43,116.27,3,3,CSK,Chidambaram,14 March 2010
368,Cameron White,13,3,433.33,0,2,DEC,M. Chinnaswamy Stadium,08 April 2010
369,Adam Gilchrist,33,12,275.0,4,2,PBKS,Barabati Stadium,19 March 2010
370,Robin Uthappa,22,8,275.0,1,2,PBKS,IS Bindra Stadium,02 April 2010
371,Harbhajan Singh,49,18,272.22,8,2,DEC,DY Patil Stadium,28 March 2010
372,Kieron Pollard,27,10,270.0,3,2,CSK,DY Patil Stadium,25 April 2010
373,Mahela Jayawardena,21,8,262.5,2,2,CSK,HPCA Stadium,18 April 2010
374,David Warner,33,14,235.71,3,2,RCB,M. Chinnaswamy Stadium,25 March 2010
375,Rajat Bhatia,21,9,233.33,1,2,CSK,Arun Jaitley Stadium,19 March 2010
376,Kevin Pietersen,62,29,213.79,10,2,RR,Sawai Mansingh Stadium,14 April 2010
377,Cheteshwar Pujara,16,8,200.0,0,2,RCB,M. Chinnaswamy Stadium,10 April 2010
378,Robin Uthappa,26,13,200.0,2,2,MI,DY Patil Stadium,21 April 2010
379,Manvinder Bisla,35,18,194.44,4,2,RR,IS Bindra Stadium,24 March 2010
380,Michael Lumb,83,43,193.02,16,2,PBKS,Sawai Mansingh Stadium,07 April 2010
381,Chris Gayle,40,21,190.47,5,2,DC,Eden Gardens,07 April 2010
382,Ambati Rayudu,55,29,189.65,6,2,DEC,Brabourne Stadium,03 April 2010
383,Michael Lumb,30,16,187.5,3,2,CSK,Narendra Modi Stadium,28 March 2010
384,MS Dhoni,54,29,186.2,5,2,PBKS,HPCA Stadium,18 April 2010
385,Yuvraj Singh,36,20,180.0,3,2,RCB,IS Bindra Stadium,02 April 2010
386,Herschelle Gibbs,25,14,178.57,2,2,RR,Narendra Modi Stadium,26 March 2010
387,Kumar Sangakkara,38,22,172.72,2,2,KKR,Eden Gardens,04 April 2010
388,Manoj Tiwary,50,29,172.41,6,2,RCB,Eden Gardens,14 March 2010
389,Kedar Jadhav,50,29,172.41,5,2,RCB,M. Chinnaswamy Stadium,25 March 2010
390,Yusuf Pathan,24,14,171.42,2,2,DC,Arun Jaitley Stadium,31 March 2010
391,Dinesh Karthik,46,27,170.37,4,2,DEC,Barabati Stadium,21 March 2010
392,Aditya Tare,17,10,170.0,0,2,DC,Arun Jaitley Stadium,17 March 2010
393,Laxmi Ratan Shukla,17,10,170.0,0,2,CSK,Chidambaram,13 April 2010
394,Herschelle Gibbs,27,16,168.75,3,2,MI,DY Patil Stadium,28 March 2010
395,Adam Gilchrist,32,19,168.42,3,2,RCB,M. Chinnaswamy Stadium,08 April 2010
396,Adam Voges,37,22,168.18,2,2,KKR,Narendra Modi Stadium,20 March 2010
397,Ambati Rayudu,55,33,166.66,6,2,RR,Brabourne Stadium,13 March 2010
398,Rohit Sharma,73,44,165.9,8,2,RR,Vidarbha Cricket Association Stadium,05 April 2010
399,Angelo Mathews,46,28,164.28,3,2,DC,Eden Gardens,07 April 2010
400,Robin Uthappa,21,13,161.53,1,2,CSK,Chidambaram,31 March 2010
401,Yusuf Pathan,21,13,161.53,0,2,PBKS,Sawai Mansingh Stadium,07 April 2010
402,Rohit Sharma,45,28,160.71,3,2,MI,DY Patil Stadium,28 March 2010
403,Saurabh Tiwary,53,33,160.6,4,2,RR,Brabourne Stadium,13 March 2010
404,Manoj Tiwary,75,47,159.57,8,2,PBKS,IS Bindra Stadium,27 March 2010
405,Virender Sehwag,35,22,159.09,5,2,RCB,Arun Jaitley Stadium,04 April 2010
406,MF Maharoof,28,18,155.55,2,2,MI,Arun Jaitley Stadium,17 March 2010
407,Matthew Hayden,17,11,154.54,0,2,DEC,Chidambaram,14 March 2010
408,Ravi Bopara,77,50,154.0,9,2,RCB,M. Chinnaswamy Stadium,16 March 2010
409,Yuvraj Singh,43,28,153.57,4,2,CSK,Chidambaram,21 March 2010
410,Sachin Tendulkar,89,59,150.84,10,2,RR,Sawai Mansingh Stadium,11 April 2010
411,Mahela Jayawardena,93,62,150.0,13,2,DEC,HPCA Stadium,16 April 2010
412,David Warner,33,22,150.0,3,2,RCB,Arun Jaitley Stadium,04 April 2010
413,Murali Vijay,42,28,150.0,4,2,RR,Narendra Modi Stadium,28 March 2010
414,Sourav Ganguly,75,50,150.0,11,2,RR,Eden Gardens,17 April 2010
415,Rahul Dravid,52,35,148.57,5,2,KKR,M. Chinnaswamy Stadium,10 April 2010
416,Manish Pandey,40,27,148.14,3,2,MI,Brabourne Stadium,20 March 2010
417,Subramaniam Badrinath,53,36,147.22,7,2,PBKS,HPCA Stadium,18 April 2010
418,Andrew Symonds,35,24,145.83,3,2,DC,Barabati Stadium,21 March 2010
419,MS Dhoni,42,29,144.82,3,2,DEC,Chidambaram,14 March 2010
420,Chris Gayle,30,21,142.85,2,2,DC,Arun Jaitley Stadium,29 March 2010
421,Virat Kohli,17,12,141.66,0,2,MI,Brabourne Stadium,20 March 2010
422,Paras Dogra,41,29,141.37,2,2,MI,Brabourne Stadium,13 March 2010
423,Kevin Pietersen,29,21,138.09,1,2,DEC,DY Patil Stadium,24 April 2010
424,Matthew Hayden,33,24,137.5,4,2,PBKS,Chidambaram,21 March 2010
425,Murali Vijay,26,19,136.84,1,2,MI,DY Patil Stadium,25 April 2010
426,Saurabh Tiwary,38,28,135.71,1,2,DC,Brabourne Stadium,13 April 2010
427,Saurabh Tiwary,31,23,134.78,1,2,PBKS,Brabourne Stadium,30 March 2010
428,Brendon McCullum,45,36,125.0,5,2,RCB,M. Chinnaswamy Stadium,10 April 2010
429,Tirumalasetti Suman,55,44,125.0,4,2,CSK,Vidarbha Cricket Association Stadium,10 April 2010
430,Murali Vijay,50,40,125.0,4,2,KKR,Chidambaram,13 April 2010
431,JP Duminy,35,28,125.0,1,2,PBKS,IS Bindra Stadium,09 April 2010
432,Chris Gayle,75,60,125.0,7,2,MI,Brabourne Stadium,22 March 2010
433,Suresh Raina,52,42,123.8,4,2,DEC,Vidarbha Cricket Association Stadium,10 April 2010
434,Andrew Symonds,27,22,122.72,1,2,CSK,Vidarbha Cricket Association Stadium,10 April 2010
435,Herschelle Gibbs,31,26,119.23,2,2,DC,Barabati Stadium,21 March 2010
436,Paul Collingwood,53,45,117.77,3,2,KKR,Arun Jaitley Stadium,29 March 2010
437,Abhishek Raut,20,17,117.64,0,2,MI,Sawai Mansingh Stadium,11 April 2010
438,Sourav Ganguly,42,36,116.66,4,2,MI,Eden Gardens,19 April 2010
439,David Hussey,31,27,114.81,1,2,DEC,Eden Gardens,01 April 2010
440,Owais Shah,19,17,111.76,0,2,RR,Narendra Modi Stadium,20 March 2010
441,Paras Dogra,29,26,111.53,1,2,DC,Narendra Modi Stadium,15 March 2010
442,Yusuf Pathan,26,24,108.33,1,2,RCB,M. Chinnaswamy Stadium,18 March 2010
443,Abhishek Nayar,27,26,103.84,1,2,CSK,DY Patil Stadium,25 April 2010
444,Sourav Ganguly,33,32,103.12,2,2,RCB,M. Chinnaswamy Stadium,10 April 2010
445,Angelo Mathews,48,48,100.0,3,2,CSK,Chidambaram,13 April 2010
446,Parthiv Patel,57,58,98.27,4,2,PBKS,Chidambaram,21 March 2010
447,Irfan Pathan,16,5,320.0,2,1,RCB,IS Bindra Stadium,02 April 2010
448,Zaheer Khan,23,9,255.55,3,1,RCB,Brabourne Stadium,20 March 2010
449,Irfan Pathan,15,6,250.0,1,1,MI,IS Bindra Stadium,09 April 2010
450,Chris Gayle,107,49,218.36,10,9,PBKS,M. Chinnaswamy Stadium,06 May 2011
451,Adam Gilchrist,106,55,192.72,8,9,RCB,HPCA Stadium,17 May 2011
452,Chris Gayle,102,55,185.45,10,7,KKR,Eden Gardens,22 April 2011
453,Virender Sehwag,119,56,212.5,13,6,DEC,Rajiv Gandhi Intl. Cricket Stadium,05 May 2011
454,Shaun Marsh,95,46,206.52,9,6,DC,Arun Jaitley Stadium,23 April 2011
455,Shane Watson,89,47,189.36,9,6,MI,Wankhede Stadium,20 May 2011
456,Murali Vijay,95,52,182.69,4,6,RCB,Chidambaram,28 May 2011
457,MS Dhoni,70,40,175.0,3,6,RCB,M. Chinnaswamy Stadium,22 May 2011
458,Chris Gayle,75,50,150.0,4,6,CSK,M. Chinnaswamy Stadium,22 May 2011
459,Suresh Raina,73,50,146.0,4,6,RCB,Wankhede Stadium,24 May 2011
460,Chris Gayle,44,16,275.0,3,5,KTK,M. Chinnaswamy Stadium,08 May 2011
461,Jesse Ryder,60,27,222.22,5,5,DC,DY Patil Stadium,17 April 2011
462,Dinesh Karthik,69,33,209.09,7,5,KTK,Holkar Cricket Stadium,13 May 2011
463,Yuvraj Singh,66,32,206.25,4,5,DC,DY Patil Stadium,17 April 2011
464,Chris Gayle,89,47,189.36,9,5,MI,Chidambaram,27 May 2011
465,Rohit Sharma,87,48,181.25,8,5,CSK,Wankhede Stadium,22 April 2011
466,Virender Sehwag,80,47,170.21,8,5,KTK,Jawaharlal Nehru Stadium,30 April 2011
467,Shaun Marsh,79,49,161.22,7,5,RCB,HPCA Stadium,17 May 2011
468,Paul Valthaty,75,47,159.57,8,5,DEC,Rajiv Gandhi Intl. Cricket Stadium,16 April 2011
469,AB de Villiers,54,40,135.0,1,5,KTK,Jawaharlal Nehru Stadium,09 April 2011
470,Brendon McCullum,29,12,241.66,1,4,RR,Holkar Cricket Stadium,15 May 2011
471,Virender Sehwag,77,35,220.0,8,4,PBKS,Arun Jaitley Stadium,23 April 2011
472,MS Dhoni,63,31,203.22,5,4,DC,Chidambaram,12 May 2011
473,Chris Gayle,49,26,188.46,4,4,PWI,M. Chinnaswamy Stadium,29 April 2011
474,Sunny Sohal,56,30,186.66,6,4,CSK,Chidambaram,01 May 2011
475,JP Duminy,55,31,177.41,2,4,DC,Rajiv Gandhi Intl. Cricket Stadium,05 May 2011
476,Murali Vijay,74,43,172.09,6,4,PBKS,IS Bindra Stadium,13 April 2011
477,Ambati Rayudu,53,33,160.6,3,4,KTK,Wankhede Stadium,15 April 2011
478,David Warner,77,48,160.41,7,4,PBKS,Arun Jaitley Stadium,23 April 2011
479,Virat Kohli,67,42,159.52,4,4,PWI,M. Chinnaswamy Stadium,29 April 2011
480,Chris Gayle,70,44,159.09,7,4,RR,Sawai Mansingh Stadium,11 May 2011
481,Venugopal Rao,60,40,150.0,4,4,RR,Sawai Mansingh Stadium,12 April 2011
482,Yuvraj Singh,62,43,144.18,3,4,CSK,DY Patil Stadium,27 April 2011
483,Albie Morkel,19,6,316.66,0,3,DEC,Chidambaram,01 May 2011
484,Albie Morkel,28,10,280.0,1,3,RCB,Wankhede Stadium,24 May 2011
485,Tirumalasetti Suman,36,16,225.0,3,3,PWI,DY Patil Stadium,04 May 2011
486,MS Dhoni,41,19,215.78,3,3,RR,Sawai Mansingh Stadium,09 May 2011
487,Yusuf Pathan,46,24,191.66,3,3,RCB,Eden Gardens,22 April 2011
488,Yusuf Pathan,47,26,180.76,3,3,DEC,Rajiv Gandhi Intl. Cricket Stadium,03 May 2011
489,Yuvraj Singh,41,23,178.26,2,3,RCB,M. Chinnaswamy Stadium,29 April 2011
490,Bharat Chipli,61,35,174.28,5,3,RCB,Rajiv Gandhi Intl. Cricket Stadium,14 April 2011
491,Shaun Marsh,71,42,169.04,6,3,RR,IS Bindra Stadium,21 April 2011
492,Rohit Sharma,56,34,164.7,5,3,DEC,Rajiv Gandhi Intl. Cricket Stadium,24 April 2011
493,Shaun Marsh,46,28,164.28,5,3,DC,HPCA Stadium,15 May 2011
494,Ravindra Jadeja,29,18,161.11,1,3,KKR,Eden Gardens,20 April 2011
495,Virat Kohli,70,44,159.09,5,3,CSK,Wankhede Stadium,24 May 2011
496,Venugopal Rao,31,20,155.0,1,3,PWI,DY Patil Stadium,17 April 2011
497,Shane Watson,20,13,153.84,0,3,KTK,Holkar Cricket Stadium,15 May 2011
498,Rohit Sharma,49,32,153.12,2,3,DC,Wankhede Stadium,07 May 2011
499,Sachin Tendulkar,100,66,151.51,12,3,KTK,Wankhede Stadium,15 April 2011
500,Yusuf Pathan,36,24,150.0,2,3,RCB,M. Chinnaswamy Stadium,14 May 2011
501,Paul Valthaty,46,31,148.38,4,3,RR,IS Bindra Stadium,21 April 2011
502,Ashok Menaria,22,15,146.66,0,3,DC,Sawai Mansingh Stadium,12 April 2011
503,Ryan ten Doeschate,70,49,142.85,6,3,MI,Wankhede Stadium,25 May 2011
504,Brendon McCullum,47,33,142.42,4,3,CSK,Jawaharlal Nehru Stadium,18 April 2011
505,Ravindra Jadeja,47,33,142.42,3,3,PWI,DY Patil Stadium,13 April 2011
506,Jacques Kallis,59,42,140.47,4,3,MI,Eden Gardens,22 May 2011
507,Michael Hussey,63,45,140.0,3,3,RCB,Chidambaram,28 May 2011
508,Wriddhiman Saha,46,33,139.39,1,3,KTK,Chidambaram,18 May 2011
509,Virat Kohli,71,51,139.21,5,3,DEC,Rajiv Gandhi Intl. Cricket Stadium,14 April 2011
510,Adam Gilchrist,61,46,132.6,5,3,DEC,Rajiv Gandhi Intl. Cricket Stadium,16 April 2011
511,Murali Vijay,53,40,132.5,2,3,RR,Sawai Mansingh Stadium,09 May 2011
512,Mitchell Marsh,37,28,132.14,1,3,DEC,DY Patil Stadium,16 May 2011
513,Ashok Menaria,29,22,131.81,0,3,PWI,Sawai Mansingh Stadium,01 May 2011
514,Manoj Tiwary,61,47,129.78,2,3,DC,Arun Jaitley Stadium,28 April 2011
515,Manish Pandey,59,47,125.53,4,3,MI,DY Patil Stadium,04 May 2011
516,Paul Valthaty,62,50,124.0,7,3,DC,HPCA Stadium,15 May 2011
517,Saurabh Tiwary,42,34,123.52,1,3,CSK,Chidambaram,28 May 2011
518,Chris Gayle,38,12,316.66,6,2,KKR,M. Chinnaswamy Stadium,14 May 2011
519,Ambati Rayudu,17,6,283.33,0,2,KKR,Eden Gardens,22 May 2011
520,Ravindra Jadeja,16,6,266.66,0,2,CSK,Jawaharlal Nehru Stadium,18 April 2011
521,Robin Uthappa,31,13,238.46,3,2,KTK,DY Patil Stadium,13 April 2011
522,Naman Ojha,19,8,237.5,1,2,PBKS,Arun Jaitley Stadium,23 April 2011
523,Yuvraj Singh,35,15,233.33,5,2,PBKS,IS Bindra Stadium,08 May 2011
524,Ravindra Jadeja,25,11,227.27,2,2,MI,Wankhede Stadium,15 April 2011
525,MS Dhoni,43,20,215.0,4,2,PBKS,IS Bindra Stadium,13 April 2011
526,Dan Christian,30,14,214.28,2,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,16 April 2011
527,Yogesh Nagar,23,11,209.09,1,2,DEC,Arun Jaitley Stadium,19 April 2011
528,Aaron Finch,25,12,208.33,1,2,PWI,DY Patil Stadium,17 April 2011
529,David Hussey,20,10,200.0,0,2,DC,Arun Jaitley Stadium,23 April 2011
530,Brendon McCullum,37,19,194.73,5,2,DC,Arun Jaitley Stadium,02 May 2011
531,Brad Hodge,33,17,194.11,5,2,RR,Holkar Cricket Stadium,15 May 2011
532,AB de Villiers,27,14,192.85,2,2,PBKS,M. Chinnaswamy Stadium,06 May 2011
533,Dan Christian,25,13,192.3,1,2,KKR,Eden Gardens,11 April 2011
534,Owais Shah,23,12,191.66,1,2,PBKS,Holkar Cricket Stadium,13 May 2011
535,Paul Valthaty,120,63,190.47,19,2,CSK,IS Bindra Stadium,13 April 2011
536,David Warner,19,10,190.0,1,2,PWI,Arun Jaitley Stadium,21 May 2011
537,Piyush Chawla,13,7,185.71,0,2,DEC,HPCA Stadium,21 May 2011
538,Irfan Pathan,13,7,185.71,0,2,RCB,Arun Jaitley Stadium,26 April 2011
539,Brad Hodge,35,19,184.21,3,2,KKR,Jawaharlal Nehru Stadium,05 May 2011
540,Kieron Pollard,20,11,181.81,1,2,PBKS,Wankhede Stadium,02 May 2011
541,Manoj Tiwary,27,15,180.0,1,2,CSK,Chidambaram,08 April 2011
542,Naman Ojha,25,14,178.57,3,2,CSK,Chidambaram,12 May 2011
543,Mohnish Mishra,37,21,176.19,2,2,KTK,DY Patil Stadium,13 April 2011
544,Jesse Ryder,35,20,175.0,5,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2011
545,Paul Valthaty,17,10,170.0,1,2,KTK,Holkar Cricket Stadium,13 May 2011
546,Aiden Blizzard,51,30,170.0,7,2,KKR,Wankhede Stadium,25 May 2011
547,Shane Watson,22,13,169.23,0,2,KKR,Sawai Mansingh Stadium,15 April 2011
548,MS Dhoni,22,13,169.23,0,2,RCB,Chidambaram,28 May 2011
549,Suresh Raina,59,35,168.57,6,2,DEC,Chidambaram,01 May 2011
550,David Warner,46,28,164.28,6,2,PWI,DY Patil Stadium,17 April 2011
551,Luke Pomersbach,29,18,161.11,2,2,CSK,Wankhede Stadium,24 May 2011
552,Yogesh Nagar,19,12,158.33,0,2,KKR,Arun Jaitley Stadium,28 April 2011
553,Robin Uthappa,22,14,157.14,1,2,PBKS,DY Patil Stadium,10 April 2011
554,Ambati Rayudu,59,39,151.28,7,2,DC,Wankhede Stadium,07 May 2011
555,Jesse Ryder,51,34,150.0,4,2,RCB,M. Chinnaswamy Stadium,29 April 2011
556,Ross Taylor,21,14,150.0,1,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,09 April 2011
557,Venugopal Rao,30,20,150.0,2,2,CSK,Chidambaram,12 May 2011
558,Subramaniam Badrinath,71,48,147.91,7,2,MI,Wankhede Stadium,22 April 2011
559,AB de Villiers,65,44,147.72,5,2,CSK,Chidambaram,16 April 2011
560,Murali Vijay,31,21,147.61,3,2,RCB,Chidambaram,16 April 2011
561,Virat Kohli,56,38,147.36,8,2,DC,Arun Jaitley Stadium,26 April 2011
562,Dwaraka Ravi Teja,60,41,146.34,5,2,PBKS,HPCA Stadium,21 May 2011
563,Mahela Jayawardena,76,52,146.15,8,2,PBKS,Holkar Cricket Stadium,13 May 2011
564,Suresh Raina,19,13,146.15,1,2,KTK,Chidambaram,18 May 2011
565,Naman Ojha,16,11,145.45,0,2,RCB,Arun Jaitley Stadium,26 April 2011
566,Subramaniam Badrinath,63,44,143.18,6,2,PWI,DY Patil Stadium,27 April 2011
567,Manoj Tiwary,30,21,142.85,2,2,DEC,Eden Gardens,11 April 2011
568,Shikhar Dhawan,24,17,141.17,1,2,PWI,Rajiv Gandhi Intl. Cricket Stadium,10 May 2011
569,Robin Uthappa,31,22,140.9,2,2,CSK,DY Patil Stadium,27 April 2011
570,Brendon McCullum,45,32,140.62,4,2,RCB,Jawaharlal Nehru Stadium,09 April 2011
571,Shaun Marsh,42,30,140.0,5,2,KTK,Holkar Cricket Stadium,13 May 2011
572,Paul Valthaty,14,10,140.0,0,2,DC,Arun Jaitley Stadium,23 April 2011
573,Ross Taylor,35,25,140.0,2,2,KKR,Sawai Mansingh Stadium,15 April 2011
574,Adam Gilchrist,51,37,137.83,6,2,DEC,HPCA Stadium,21 May 2011
575,Mayank Agarwal,33,24,137.5,2,2,KTK,Jawaharlal Nehru Stadium,09 April 2011
576,Davy Jacobs,22,16,137.5,2,2,RCB,M. Chinnaswamy Stadium,12 April 2011
577,Dan Christian,26,19,136.84,1,2,RR,Rajiv Gandhi Intl. Cricket Stadium,09 April 2011
578,Suresh Raina,34,25,136.0,1,2,PWI,DY Patil Stadium,27 April 2011
579,Brendon McCullum,81,60,135.0,10,2,MI,Wankhede Stadium,15 April 2011
580,Ross Taylor,47,35,134.28,4,2,PWI,Sawai Mansingh Stadium,01 May 2011
581,Mahela Jayawardena,55,41,134.14,2,2,KKR,Jawaharlal Nehru Stadium,05 May 2011
582,Kieron Pollard,28,21,133.33,2,2,PWI,DY Patil Stadium,04 May 2011
583,Mayank Agarwal,41,31,132.25,4,2,MI,Chidambaram,27 May 2011
584,Subramaniam Badrinath,54,41,131.7,3,2,KKR,Eden Gardens,07 May 2011
585,Robin Uthappa,34,26,130.76,0,2,MI,DY Patil Stadium,04 May 2011
586,Eoin Morgan,66,51,129.41,8,2,KTK,Jawaharlal Nehru Stadium,05 May 2011
587,Irfan Pathan,44,34,129.41,3,2,CSK,Chidambaram,12 May 2011
588,Yuvraj Singh,20,16,125.0,1,2,MI,DY Patil Stadium,04 May 2011
589,VVS Laxman,36,29,124.13,2,2,RCB,Jawaharlal Nehru Stadium,09 April 2011
590,Jacques Kallis,80,65,123.07,7,2,RR,Sawai Mansingh Stadium,15 April 2011
591,Shane Watson,49,40,122.5,4,2,KTK,Sawai Mansingh Stadium,24 April 2011
592,Brad Hodge,51,42,121.42,3,2,CSK,Chidambaram,18 May 2011
593,Sunny Sohal,34,28,121.42,2,2,PWI,DY Patil Stadium,16 May 2011
594,Andrew Symonds,31,26,119.23,1,2,CSK,Wankhede Stadium,22 April 2011
595,Brendon McCullum,32,27,118.51,2,2,PBKS,Holkar Cricket Stadium,13 May 2011
596,Shane Watson,34,29,117.24,3,2,RCB,Sawai Mansingh Stadium,11 May 2011
597,Manish Pandey,49,42,116.66,6,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2011
598,Srikkanth Anirudha,64,55,116.36,6,2,KKR,Chidambaram,08 April 2011
599,Tillakaratne Dilshan,59,52,113.46,4,2,MI,M. Chinnaswamy Stadium,12 April 2011
600,Chris Gayle,128,62,206.45,7,13,DC,Arun Jaitley Stadium,17 May 2012
601,Kevin Pietersen,103,64,160.93,6,9,DEC,Arun Jaitley Stadium,19 April 2012
602,Chris Gayle,81,48,168.75,4,8,PWI,M. Chinnaswamy Stadium,17 April 2012
603,David Warner,109,54,201.85,10,7,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
604,Chris Gayle,68,35,194.28,2,6,CSK,Chidambaram,12 April 2012
605,Chris Gayle,57,31,183.87,3,6,PWI,Maharashtra Cricket Association's International Stadium,11 May 2012
606,Chris Gayle,86,58,148.27,7,6,KKR,Eden Gardens,28 April 2012
607,Chris Gayle,82,59,138.98,5,6,MI,Wankhede Stadium,09 May 2012
608,AB de Villiers,59,23,256.52,3,5,RR,Sawai Mansingh Stadium,23 April 2012
609,Dwayne Bravo,43,18,238.88,0,5,DEC,ACA-VDCA Stadium,07 April 2012
610,Owais Shah,60,26,230.76,5,5,RCB,M. Chinnaswamy Stadium,15 April 2012
611,JP Duminy,58,26,223.07,3,5,RR,Sawai Mansingh Stadium,17 April 2012
612,Suresh Raina,73,38,192.1,3,5,KKR,Chidambaram,27 May 2012
613,David Hussey,65,35,185.71,4,5,DEC,IS Bindra Stadium,13 May 2012
614,Manvinder Bisla,89,48,185.41,8,5,CSK,Chidambaram,27 May 2012
615,Gautam Gambhir,93,51,182.35,9,5,RCB,Eden Gardens,28 April 2012
616,Rohit Sharma,109,60,181.66,12,5,KKR,Eden Gardens,12 May 2012
617,Owais Shah,76,42,180.95,5,5,MI,Wankhede Stadium,11 April 2012
618,Ajinkya Rahane,103,60,171.66,12,5,RCB,M. Chinnaswamy Stadium,15 April 2012
619,Shikhar Dhawan,84,49,171.42,9,5,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
620,Cameron White,78,46,169.56,6,5,PWI,Maharashtra Cricket Association's International Stadium,26 April 2012
