,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1019,Dwayne Smith,14,4,350.0,2,1,MI,Wankhede Stadium,10 May 2014
1020,JP Duminy,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,13 May 2014
1021,Chris Lynn,14,5,280.0,0,2,RCB,Sharjah Cricket Stadium,24 April 2014
1022,Albie Morkel,14,4,350.0,0,2,PBKS,M. Chinnaswamy Stadium,09 May 2014
1023,Lendl Simmons,14,4,350.0,2,1,CSK,Brabourne Stadium,28 May 2014
1024,David Miller,14,6,233.33,3,0,RCB,M. Chinnaswamy Stadium,09 May 2014
1025,Manan Vohra,14,6,233.33,2,1,DC,Arun Jaitley Stadium,19 May 2014
1026,Virender Sehwag,14,6,233.33,2,1,RR,IS Bindra Stadium,23 May 2014
1027,AB de Villiers,14,4,350.0,0,2,RR,M. Chinnaswamy Stadium,11 May 2014
1028,Yogesh Takawale,14,5,280.0,3,0,KKR,Sharjah Cricket Stadium,24 April 2014
1029,Karn Sharma,14,3,466.66,0,2,CSK,Sharjah Cricket Stadium,27 April 2014
1030,MS Dhoni,14,5,280.0,2,1,PBKS,Wankhede Stadium,30 May 2014
1031,David Miller,14,6,233.33,3,0,RCB,Dubai International Stadium,28 April 2014
1032,Manan Vohra,14,6,233.33,2,1,DC,IS Bindra Stadium,25 May 2014
1033,Brendon McCullum,14,6,233.33,3,0,MI,Dubai International Stadium,25 April 2014
1034,Corey Anderson,14,5,280.0,1,1,RR,Wankhede Stadium,25 May 2014
1035,David Warner,13,5,260.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2014
1036,Lendl Simmons,13,6,216.66,3,0,PBKS,IS Bindra Stadium,21 May 2014
1037,Naman Ojha,13,4,325.0,0,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
1038,Glenn Maxwell,13,4,325.0,1,1,CSK,Barabati Stadium,07 May 2014
1039,David Miller,13,4,325.0,3,0,RCB,M. Chinnaswamy Stadium,09 May 2014
1040,Suresh Raina,13,5,260.0,3,0,DC,Zayed Cricket Stadium,21 April 2014
1041,Virender Sehwag,13,3,433.33,0,2,CSK,Wankhede Stadium,30 May 2014
1042,James Faulkner,13,5,260.0,0,2,PBKS,IS Bindra Stadium,23 May 2014
1043,JP Duminy,13,4,325.0,1,1,RCB,Sharjah Cricket Stadium,17 April 2014
1044,Lendl Simmons,13,5,260.0,0,2,CSK,Wankhede Stadium,10 May 2014
1045,Brendon McCullum,13,6,216.66,2,0,KKR,JSCA Stadium,02 May 2014
1046,Shikhar Dhawan,13,6,216.66,3,0,KKR,Eden Gardens,24 May 2014
1047,Dwayne Smith,13,6,216.66,0,2,MI,Dubai International Stadium,25 April 2014
1048,Dwayne Smith,13,5,260.0,3,0,MI,Brabourne Stadium,28 May 2014
1049,Shaun Marsh,13,4,325.0,1,1,MI,IS Bindra Stadium,21 May 2014
1050,Chris Gayle,24,6,400.0,3,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1051,Rohit Sharma,23,5,460.0,1,3,RCB,M. Chinnaswamy Stadium,19 April 2015
1052,Kieron Pollard,23,5,460.0,1,3,CSK,Wankhede Stadium,17 April 2015
1053,Kieron Pollard,22,5,440.0,1,3,CSK,Eden Gardens,24 May 2015
1054,David Miller,22,6,366.66,1,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1055,Dwayne Smith,22,6,366.66,2,2,PBKS,Chidambaram,25 April 2015
1056,AB de Villiers,22,5,440.0,2,2,MI,M. Chinnaswamy Stadium,19 April 2015
1057,Chris Gayle,21,5,420.0,2,2,PBKS,M. Chinnaswamy Stadium,06 May 2015
1058,David Miller,21,5,420.0,2,2,KKR,Eden Gardens,09 May 2015
1059,Chris Morris,21,5,420.0,0,3,SRH,Brabourne Stadium,07 May 2015
1060,Chris Gayle,20,6,333.33,2,2,PBKS,M. Chinnaswamy Stadium,06 May 2015
1061,Kieron Pollard,20,6,333.33,2,2,RR,Narendra Modi Stadium,14 April 2015
1062,Moises Henriques,20,6,333.33,3,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1063,Mohit Sharma,20,5,400.0,1,2,MI,Eden Gardens,24 May 2015
1064,Karn Sharma,20,5,400.0,0,3,KKR,Eden Gardens,04 May 2015
1065,Dwayne Smith,20,5,400.0,2,2,MI,Wankhede Stadium,17 April 2015
1066,Brendon McCullum,19,5,380.0,1,2,SRH,Chidambaram,11 April 2015
1067,AB de Villiers,19,5,380.0,0,3,PBKS,M. Chinnaswamy Stadium,06 May 2015
1068,Harbhajan Singh,19,6,316.66,0,3,PBKS,Wankhede Stadium,12 April 2015
1069,James Faulkner,19,5,380.0,1,2,PBKS,Maharashtra Cricket Association's International Stadium,10 April 2015
1070,MS Dhoni,19,5,380.0,0,3,SRH,Chidambaram,11 April 2015
1071,Angelo Mathews,19,5,380.0,1,2,KKR,Arun Jaitley Stadium,20 April 2015
1072,Andre Russell,19,6,316.66,2,1,PBKS,Maharashtra Cricket Association's International Stadium,18 April 2015
1073,Wriddhiman Saha,19,6,316.66,3,1,RCB,IS Bindra Stadium,13 May 2015
1074,David Warner,19,5,380.0,3,1,CSK,Rajiv Gandhi Intl. Cricket Stadium,02 May 2015
1075,Shreyas Iyer,18,6,300.0,1,2,PBKS,Arun Jaitley Stadium,01 May 2015
1076,AB de Villiers,18,5,360.0,1,2,RR,Maharashtra Cricket Association's International Stadium,20 May 2015
1077,David Warner,18,6,300.0,4,0,DC,ACA-VDCA Stadium,18 April 2015
1078,Hardik Pandya,18,5,360.0,0,3,CSK,Chidambaram,08 May 2015
1079,Moises Henriques,18,5,360.0,1,2,KKR,Eden Gardens,04 May 2015
1080,Suresh Raina,18,4,450.0,0,3,RCB,M. Chinnaswamy Stadium,22 April 2015
1081,Umesh Yadav,18,5,360.0,3,1,RR,Brabourne Stadium,16 May 2015
1082,Murali Vijay,18,6,300.0,3,1,KKR,Eden Gardens,09 May 2015
1083,Andre Russell,18,5,360.0,1,2,PBKS,Eden Gardens,09 May 2015
1084,Rohit Sharma,18,4,450.0,3,1,KKR,Eden Gardens,08 April 2015
1085,David Warner,18,5,360.0,3,1,RCB,M. Chinnaswamy Stadium,13 April 2015
1086,Eoin Morgan,18,6,300.0,1,2,RR,Brabourne Stadium,07 May 2015
1087,Shikhar Dhawan,18,6,300.0,3,1,MI,Wankhede Stadium,25 April 2015
1088,Shane Watson,18,4,450.0,3,1,PBKS,Narendra Modi Stadium,21 April 2015
1089,JP Duminy,18,5,360.0,1,2,MI,Arun Jaitley Stadium,23 April 2015
1090,Mayank Agarwal,18,6,300.0,4,0,RR,Arun Jaitley Stadium,12 April 2015
1091,Quinton de Kock,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,17 May 2015
1092,Deepak Hooda,17,5,340.0,2,1,DC,Arun Jaitley Stadium,12 April 2015
1093,Angelo Mathews,17,6,283.33,2,1,RR,Arun Jaitley Stadium,12 April 2015
1094,Parthiv Patel,17,5,340.0,2,1,PBKS,IS Bindra Stadium,03 May 2015
1095,Albie Morkel,17,5,340.0,2,1,CSK,Chidambaram,09 April 2015
1096,Shaun Marsh,17,6,283.33,0,2,RR,Narendra Modi Stadium,21 April 2015
1097,Eoin Morgan,17,5,340.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1098,Unmukt Chand,17,5,340.0,4,0,RCB,M. Chinnaswamy Stadium,19 April 2015
1099,Eoin Morgan,17,5,340.0,2,1,RR,Brabourne Stadium,07 May 2015
1100,Sarfaraz Khan,17,5,340.0,2,1,RR,M. Chinnaswamy Stadium,29 April 2015
1101,Hardik Pandya,17,5,340.0,4,0,KKR,Wankhede Stadium,14 May 2015
1102,Kedar Jadhav,17,4,425.0,1,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,09 May 2015
1103,Dwayne Smith,17,6,283.33,1,2,RCB,M. Chinnaswamy Stadium,22 April 2015
1104,Johan Botha,17,5,340.0,4,0,DC,Eden Gardens,07 May 2015
1105,Dwayne Bravo,16,5,320.0,2,1,RR,Narendra Modi Stadium,19 April 2015
1106,Virat Kohli,16,5,320.0,2,1,MI,Wankhede Stadium,10 May 2015
1107,Virender Sehwag,16,5,320.0,2,1,MI,Wankhede Stadium,12 April 2015
1108,Deepak Hooda,16,6,266.66,0,2,PBKS,Maharashtra Cricket Association's International Stadium,10 April 2015
1109,Brendon McCullum,16,6,266.66,2,1,KKR,Eden Gardens,30 April 2015
1110,Karun Nair,16,4,400.0,2,1,DC,Brabourne Stadium,03 May 2015
1111,Yuvraj Singh,16,5,320.0,0,2,RR,Arun Jaitley Stadium,12 April 2015
1112,Mayank Agarwal,16,5,320.0,2,1,PBKS,Maharashtra Cricket Association's International Stadium,15 April 2015
1113,Virat Kohli,16,5,320.0,2,1,PBKS,IS Bindra Stadium,13 May 2015
1114,David Warner,16,6,266.66,4,0,PBKS,IS Bindra Stadium,27 April 2015
1115,Andre Russell,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,02 May 2015
1116,Jagadeesha Suchith,16,5,320.0,2,1,PBKS,Wankhede Stadium,12 April 2015
1117,Rohit Sharma,16,6,266.66,2,1,CSK,Eden Gardens,24 May 2015
1118,Shane Watson,16,5,320.0,2,1,KKR,Brabourne Stadium,16 May 2015
1119,Hardik Pandya,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,19 April 2015
1120,Virender Sehwag,15,4,375.0,2,1,DC,Maharashtra Cricket Association's International Stadium,15 April 2015
1121,Steve Smith,15,6,250.0,3,0,SRH,Brabourne Stadium,07 May 2015
1122,Andre Russell,15,5,300.0,2,1,PBKS,Eden Gardens,09 May 2015
1123,Lendl Simmons,15,6,250.0,2,1,CSK,Chidambaram,08 May 2015
1124,David Warner,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,13 April 2015
1125,Hardik Pandya,15,6,250.0,2,1,KKR,Wankhede Stadium,14 May 2015
1126,David Warner,15,4,375.0,2,1,PBKS,IS Bindra Stadium,27 April 2015
1127,Shane Watson,15,5,300.0,0,2,CSK,Narendra Modi Stadium,19 April 2015
1128,Ambati Rayudu,15,4,375.0,0,2,CSK,Chidambaram,08 May 2015
1129,Ambati Rayudu,15,5,300.0,2,1,RR,Wankhede Stadium,01 May 2015
1130,Glenn Maxwell,15,5,300.0,0,2,DC,Maharashtra Cricket Association's International Stadium,15 April 2015
1131,Steve Smith,15,6,250.0,3,0,MI,Narendra Modi Stadium,14 April 2015
1132,Shreyas Iyer,15,5,300.0,2,1,MI,Arun Jaitley Stadium,23 April 2015
1133,Quinton de Kock,15,4,375.0,2,1,RCB,M. Chinnaswamy Stadium,17 May 2015
1134,Corey Anderson,15,4,375.0,0,2,KKR,Eden Gardens,08 April 2015
1135,Murali Vijay,15,5,300.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1136,Robin Uthappa,15,5,300.0,2,1,CSK,Eden Gardens,30 April 2015
1137,Lendl Simmons,15,6,250.0,2,1,RCB,Wankhede Stadium,10 May 2015
1138,Dwayne Smith,15,5,300.0,1,1,RR,Narendra Modi Stadium,19 April 2015
1139,AB de Villiers,15,5,300.0,2,1,KKR,Eden Gardens,11 April 2015
1140,AB de Villiers,15,4,375.0,2,1,MI,Wankhede Stadium,10 May 2015
1141,Parthiv Patel,15,5,300.0,2,1,CSK,Wankhede Stadium,19 May 2015
1142,Shane Watson,15,5,300.0,2,1,CSK,Narendra Modi Stadium,19 April 2015
1143,Ryan ten Doeschate,14,6,233.33,2,1,CSK,Chidambaram,28 April 2015
1144,Suryakumar Yadav,14,4,350.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,18 April 2015
1145,Quinton de Kock,14,5,280.0,2,1,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,09 May 2015
1146,Kieron Pollard,14,5,280.0,2,1,RR,Narendra Modi Stadium,14 April 2015
1147,Ambati Rayudu,14,5,280.0,0,2,CSK,Wankhede Stadium,17 April 2015
1148,Yuvraj Singh,14,4,350.0,0,2,MI,Wankhede Stadium,05 May 2015
1149,Karn Sharma,14,4,350.0,0,2,DC,ACA-VDCA Stadium,18 April 2015
1150,Shane Watson,14,6,233.33,1,1,KKR,Brabourne Stadium,16 May 2015
1151,MS Dhoni,14,6,233.33,0,1,PBKS,Chidambaram,25 April 2015
1152,JP Duminy,14,4,350.0,0,2,RR,Arun Jaitley Stadium,12 April 2015
1153,Chris Gayle,14,4,350.0,0,2,PBKS,M. Chinnaswamy Stadium,06 May 2015
1154,Moises Henriques,14,3,466.66,0,2,DC,Shaheed Veer Narayan Singh International Cricket Stadium,09 May 2015
1155,Lendl Simmons,14,6,233.33,2,1,CSK,Eden Gardens,24 May 2015
1156,Chris Gayle,14,6,233.33,2,1,DC,Arun Jaitley Stadium,26 April 2015
1157,Dwayne Smith,14,6,233.33,2,1,KKR,Chidambaram,28 April 2015
1158,James Faulkner,14,4,350.0,0,2,SRH,Brabourne Stadium,07 May 2015
1159,Parthiv Patel,14,6,233.33,3,0,RCB,Wankhede Stadium,10 May 2015
1160,Virat Kohli,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1161,David Warner,14,6,233.33,0,1,KKR,ACA-VDCA Stadium,22 April 2015
1162,JP Duminy,14,6,233.33,0,2,MI,Arun Jaitley Stadium,23 April 2015
1163,Dinesh Karthik,14,5,280.0,2,1,RR,M. Chinnaswamy Stadium,29 April 2015
1164,Kieron Pollard,14,4,350.0,0,2,CSK,Wankhede Stadium,19 May 2015
1165,David Warner,14,5,280.0,0,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1166,Shreyas Iyer,14,6,233.33,3,0,MI,Wankhede Stadium,05 May 2015
1167,AB de Villiers,14,3,466.66,2,1,MI,M. Chinnaswamy Stadium,19 April 2015
1168,Andre Russell,14,5,280.0,0,2,CSK,Eden Gardens,30 April 2015
1169,AB de Villiers,14,5,280.0,2,1,PBKS,M. Chinnaswamy Stadium,06 May 2015
1170,Chris Gayle,14,5,280.0,2,1,RR,Narendra Modi Stadium,24 April 2015
1171,Michael Hussey,14,5,280.0,0,2,RCB,JSCA Stadium,22 May 2015
1172,Mandeep Singh,14,3,466.66,0,2,KKR,M. Chinnaswamy Stadium,02 May 2015
1173,JP Duminy,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,17 May 2015
1174,David Warner,14,6,233.33,2,1,PBKS,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1175,Glenn Maxwell,14,5,280.0,2,1,KKR,Eden Gardens,09 May 2015
1176,AB de Villiers,14,3,466.66,0,2,RR,Maharashtra Cricket Association's International Stadium,20 May 2015
1177,Chris Gayle,14,6,233.33,0,2,KKR,Eden Gardens,11 April 2015
1178,Lendl Simmons,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,19 April 2015
1179,David Miller,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1180,Brendon McCullum,14,5,280.0,3,0,MI,Chidambaram,08 May 2015
1181,JP Duminy,14,5,280.0,2,1,SRH,ACA-VDCA Stadium,18 April 2015
1182,Ashish Reddy,13,3,433.33,0,2,PBKS,IS Bindra Stadium,27 April 2015
1183,Virat Kohli,13,5,260.0,0,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1184,AB de Villiers,13,4,325.0,3,0,MI,Wankhede Stadium,10 May 2015
1185,Harbhajan Singh,13,4,325.0,3,0,PBKS,Wankhede Stadium,12 April 2015
1186,Shreyas Iyer,13,3,433.33,0,2,MI,Arun Jaitley Stadium,23 April 2015
1187,Shreyas Iyer,13,5,260.0,0,2,SRH,ACA-VDCA Stadium,18 April 2015
1188,Brendon McCullum,13,5,260.0,0,2,SRH,Chidambaram,11 April 2015
1189,Gautam Gambhir,13,6,216.66,2,0,MI,Eden Gardens,08 April 2015
1190,Deepak Hooda,13,3,433.33,0,2,MI,Narendra Modi Stadium,14 April 2015
1191,Yuvraj Singh,13,4,325.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,15 April 2015
1192,Yuvraj Singh,13,5,260.0,3,0,RR,Brabourne Stadium,03 May 2015
1193,MS Dhoni,13,4,325.0,0,2,DC,Chidambaram,09 April 2015
1194,Manish Pandey,13,5,260.0,1,1,MI,Eden Gardens,08 April 2015
1195,Suresh Raina,13,5,260.0,1,1,RCB,M. Chinnaswamy Stadium,22 April 2015
1196,AB de Villiers,13,5,260.0,3,0,RR,M. Chinnaswamy Stadium,29 April 2015
1197,AB de Villiers,13,4,325.0,0,2,MI,Wankhede Stadium,10 May 2015
1198,Manish Pandey,13,5,260.0,3,0,PBKS,Eden Gardens,09 May 2015
1199,Kieron Pollard,13,4,325.0,1,1,RR,Wankhede Stadium,01 May 2015
1200,Virat Kohli,30,6,500.0,1,4,GL,M. Chinnaswamy Stadium,14 May 2016
1201,Yusuf Pathan,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,02 May 2016
1202,Ben Cutting,23,5,460.0,1,3,RCB,M. Chinnaswamy Stadium,29 May 2016
1203,AB de Villiers,23,6,383.33,1,3,GL,M. Chinnaswamy Stadium,14 May 2016
1204,Brendon McCullum,22,6,366.66,3,1,RPS,Maharashtra Cricket Association's International Stadium,29 April 2016
1205,Sarfaraz Khan,22,5,440.0,4,1,SRH,M. Chinnaswamy Stadium,12 April 2016
1206,MS Dhoni,22,6,366.66,1,3,PBKS,ACA-VDCA Stadium,21 May 2016
1207,Chris Morris,21,5,420.0,2,2,RPS,ACA-VDCA Stadium,17 May 2016
1208,Kieron Pollard,20,4,500.0,0,3,KKR,Wankhede Stadium,28 April 2016
1209,Yusuf Pathan,20,5,400.0,2,2,RPS,Eden Gardens,14 May 2016
1210,Brendon McCullum,20,4,500.0,2,2,RCB,Saurashtra Cricket Association Stadium,24 April 2016
1211,Kieron Pollard,20,5,400.0,0,3,KKR,Wankhede Stadium,28 April 2016
1212,MS Dhoni,20,6,333.33,2,1,GL,Saurashtra Cricket Association Stadium,14 April 2016
1213,Shane Watson,20,6,333.33,5,0,RPS,M. Chinnaswamy Stadium,07 May 2016
1214,Chris Morris,19,4,475.0,0,3,GL,Arun Jaitley Stadium,27 April 2016
1215,Krunal Pandya,19,4,475.0,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016
1216,KL Rahul,19,5,380.0,3,1,PBKS,IS Bindra Stadium,09 May 2016
1217,David Warner,18,6,300.0,3,0,GL,Saurashtra Cricket Association Stadium,21 April 2016
1218,Virat Kohli,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,18 May 2016
1219,Chris Gayle,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,18 May 2016
1220,Thisara Perera,18,4,450.0,3,1,RCB,Maharashtra Cricket Association's International Stadium,22 April 2016
1221,David Warner,18,5,360.0,1,2,RCB,M. Chinnaswamy Stadium,12 April 2016
1222,David Warner,18,6,300.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016
1223,Virat Kohli,18,6,300.0,2,1,PBKS,M. Chinnaswamy Stadium,18 May 2016
1224,Shane Watson,18,6,300.0,0,3,SRH,M. Chinnaswamy Stadium,12 April 2016
1225,Dwayne Smith,18,6,300.0,4,0,DC,Arun Jaitley Stadium,27 April 2016
1226,Quinton de Kock,18,4,450.0,3,1,MI,ACA-VDCA Stadium,15 May 2016
1227,Suresh Raina,18,6,300.0,3,1,MI,Green Park,21 May 2016
1228,Saurabh Tiwary,18,5,360.0,1,2,MI,Maharashtra Cricket Association's International Stadium,01 May 2016
1229,Andre Russell,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,02 May 2016
1230,Virat Kohli,17,5,340.0,1,2,RPS,M. Chinnaswamy Stadium,07 May 2016
1231,Chris Gayle,17,4,425.0,1,2,PBKS,M. Chinnaswamy Stadium,18 May 2016
1232,Brendon McCullum,17,6,283.33,1,2,KKR,Eden Gardens,08 May 2016
1233,David Warner,17,4,425.0,1,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1234,Virat Kohli,17,6,283.33,1,2,PBKS,M. Chinnaswamy Stadium,18 May 2016
1235,Jos Buttler,17,4,425.0,1,2,KKR,Eden Gardens,13 April 2016
1236,Rohit Sharma,17,5,340.0,4,0,KKR,Eden Gardens,13 April 2016
1237,MS Dhoni,17,6,283.33,2,1,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016
1238,Brendon McCullum,17,5,340.0,2,1,MI,Green Park,21 May 2016
1239,Krunal Pandya,16,4,400.0,1,2,DC,ACA-VDCA Stadium,15 May 2016
1240,Sachin Baby,16,4,400.0,1,2,MI,M. Chinnaswamy Stadium,11 May 2016
1241,Rohit Sharma,16,6,266.66,2,1,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016
1242,AB de Villiers,16,3,533.33,1,2,GL,M. Chinnaswamy Stadium,14 May 2016
1243,Chris Gayle,16,4,400.0,1,2,SRH,M. Chinnaswamy Stadium,29 May 2016
1244,Chris Gayle,16,6,266.66,1,2,SRH,M. Chinnaswamy Stadium,29 May 2016
1245,Aaron Finch,16,5,320.0,4,0,RPS,Saurashtra Cricket Association Stadium,14 April 2016
1246,Stuart Binny,16,4,400.0,1,2,KKR,M. Chinnaswamy Stadium,02 May 2016
1247,KL Rahul,16,4,400.0,1,2,MI,Wankhede Stadium,20 April 2016
1248,Thisara Perera,16,6,266.66,2,1,PBKS,ACA-VDCA Stadium,21 May 2016
1249,Quinton de Kock,15,4,375.0,2,1,PBKS,Arun Jaitley Stadium,15 April 2016
1250,Virat Kohli,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,24 April 2016
1251,Dwayne Smith,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,24 May 2016
1252,Rishabh Pant,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,03 May 2016
1253,Harbhajan Singh,15,4,375.0,2,1,RPS,Wankhede Stadium,09 April 2016
1254,AB de Villiers,15,4,375.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1255,AB de Villiers,15,4,375.0,2,1,GL,M. Chinnaswamy Stadium,14 May 2016
1256,David Warner,15,6,250.0,0,2,GL,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016
1257,Steve Smith,15,6,250.0,3,0,PBKS,IS Bindra Stadium,17 April 2016
1258,Aaron Finch,15,5,300.0,2,1,KKR,Eden Gardens,08 May 2016
1259,Virat Kohli,15,4,375.0,0,2,RPS,M. Chinnaswamy Stadium,07 May 2016
1260,Shane Watson,15,5,300.0,2,1,DC,M. Chinnaswamy Stadium,17 April 2016
1261,AB de Villiers,15,5,300.0,1,1,PBKS,IS Bindra Stadium,09 May 2016
1262,David Warner,15,5,300.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016
1263,Rohit Sharma,15,5,300.0,3,0,DC,Arun Jaitley Stadium,23 April 2016
1264,Glenn Maxwell,15,4,375.0,2,1,KKR,Eden Gardens,04 May 2016
1265,KL Rahul,15,6,250.0,2,1,MI,M. Chinnaswamy Stadium,11 May 2016
1266,Sachin Baby,15,6,250.0,2,1,KKR,M. Chinnaswamy Stadium,02 May 2016
1267,Kieron Pollard,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,11 May 2016
1268,AB de Villiers,15,4,375.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016
1269,Wriddhiman Saha,15,5,300.0,3,0,DC,IS Bindra Stadium,07 May 2016
1270,Andre Russell,15,6,250.0,0,2,MI,Eden Gardens,13 April 2016
1271,Quinton de Kock,15,5,300.0,1,1,PBKS,IS Bindra Stadium,07 May 2016
1272,Yusuf Pathan,14,4,350.0,0,2,SRH,Eden Gardens,22 May 2016
1273,Aaron Finch,14,4,350.0,2,1,SRH,Arun Jaitley Stadium,27 May 2016
1274,Sam Billings,14,4,350.0,0,2,RPS,Arun Jaitley Stadium,05 May 2016
1275,Virat Kohli,14,3,466.66,2,1,DC,M. Chinnaswamy Stadium,17 April 2016
1276,Suryakumar Yadav,14,6,233.33,1,1,DC,Arun Jaitley Stadium,30 April 2016
1277,Aaron Finch,14,5,280.0,1,1,KKR,Eden Gardens,08 May 2016
1278,AB de Villiers,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,12 April 2016
1279,Chris Morris,14,4,350.0,0,2,GL,Arun Jaitley Stadium,27 April 2016
1280,Kieron Pollard,14,6,233.33,2,1,RCB,Wankhede Stadium,20 April 2016
1281,AB de Villiers,14,6,233.33,2,1,SRH,M. Chinnaswamy Stadium,12 April 2016
1282,Marcus Stoinis,14,5,280.0,1,1,GL,Saurashtra Cricket Association Stadium,01 May 2016
1283,Dwayne Smith,14,5,280.0,1,1,RCB,Saurashtra Cricket Association Stadium,24 April 2016
1284,Parthiv Patel,14,6,233.33,3,0,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016
1285,Virat Kohli,14,4,350.0,0,2,GL,M. Chinnaswamy Stadium,14 May 2016
1286,Virat Kohli,14,5,280.0,3,0,PBKS,M. Chinnaswamy Stadium,18 May 2016
1287,MS Dhoni,14,5,280.0,1,1,DC,Arun Jaitley Stadium,05 May 2016
1288,Jos Buttler,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,11 May 2016
1289,Gurkeerat Mann Singh,14,4,350.0,0,2,RPS,ACA-VDCA Stadium,21 May 2016
1290,Rishabh Pant,14,6,233.33,3,0,GL,Saurashtra Cricket Association Stadium,03 May 2016
1291,Marcus Stoinis,14,5,280.0,1,1,RCB,IS Bindra Stadium,09 May 2016
1292,Manan Vohra,14,5,280.0,3,0,RPS,IS Bindra Stadium,17 April 2016
1293,Virat Kohli,14,5,280.0,1,1,SRH,M. Chinnaswamy Stadium,12 April 2016
1294,Stuart Binny,14,5,280.0,2,1,GL,M. Chinnaswamy Stadium,24 May 2016
1295,Manan Vohra,14,6,233.33,3,0,GL,IS Bindra Stadium,11 April 2016
1296,Dwayne Smith,14,6,233.33,2,0,RPS,Maharashtra Cricket Association's International Stadium,29 April 2016
1297,David Warner,14,7,200.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1298,Dwayne Bravo,13,4,325.0,3,0,RPS,Saurashtra Cricket Association Stadium,14 April 2016
1299,Wriddhiman Saha,13,4,325.0,1,1,MI,ACA-VDCA Stadium,13 May 2016
1300,Hashim Amla,13,5,260.0,3,0,SRH,IS Bindra Stadium,15 May 2016
1301,Shikhar Dhawan,13,6,216.66,3,0,MI,ACA-VDCA Stadium,08 May 2016
1302,Deepak Hooda,13,5,260.0,2,0,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016
1303,Mitchell McClenaghan,13,4,325.0,0,2,KKR,Eden Gardens,13 April 2016
1304,Chris Gayle,13,3,433.33,0,2,PBKS,M. Chinnaswamy Stadium,18 May 2016
1305,Shane Watson,13,3,433.33,0,2,RPS,M. Chinnaswamy Stadium,07 May 2016
1306,Andre Russell,13,5,260.0,3,0,MI,Wankhede Stadium,28 April 2016
1307,Moises Henriques,13,4,325.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1308,Pawan Negi,13,6,216.66,1,1,RPS,Arun Jaitley Stadium,05 May 2016
1309,Manan Vohra,13,5,260.0,2,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,23 April 2016
1310,Gautam Gambhir,13,5,260.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016
1311,Andre Russell,13,5,260.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,24 April 2016
1312,David Warner,13,5,260.0,2,0,GL,Arun Jaitley Stadium,27 May 2016
